timestamp,datapointTimestamp,latitude,longitude,altitude,hor_acc,ver_acc,uuid,device_model,svid,constellationType,azimuthDegrees,elevationDegrees,carrierFreqHz,basebandCn0DbHz,cn0DbHz,hasAlmanacData,hasEphemerisData,usedInFix,deltaTimestampMs
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,7,beidou,170,81,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,3,beidou,357,81,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,32,beidou,300,81,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,61,beidou,357,81,1561098000,0,0,true,false,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,40,beidou,118,72,1561098000,0,0,false,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,10,beidou,203,70,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,8,beidou,217,57,1561098000,21.5,26,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,2,beidou,288,57,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,13,beidou,245,56,1561098000,26.7,31.2,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,59,beidou,77,55,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,38,beidou,198,54,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,60,beidou,282,53,1561098000,0,0,false,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,1,beidou,80,50,1561098000,22.4,26.9,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,27,beidou,160,46,1561098000,28,32.5,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,41,beidou,149,39,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,28,beidou,100,38,1561098000,25.8,30.3,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,4,beidou,87,33,1561098000,21.9,26.4,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,5,beidou,278,29,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,20,beidou,324,23,1561098000,24.9,29.4,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,6,beidou,357,20,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,37,beidou,351,20,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,39,beidou,13,20,1561098000,0,0,true,true,false,2110
